dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
107,3421.8717361026247,121.86034391609314,241.21017737510493,6215.057742606176,0.025524544319157606,10000.0,6456.267919981281,6578.128263897375
108,3410.802682389651,120.79698599912156,236.29045375765224,6232.1098778535725,0.02548421543541867,9999.999999999998,6468.400331611225,6589.197317610349
109,3399.7846270725317,119.78630030020608,231.60985776699022,6248.81921486027,0.02544698718360773,9999.999999999998,6480.42907262726,6600.215372927469
110,3388.8161466099677,118.8246282078063,227.15680740081484,6265.202417781409,0.025412621175813655,9999.999999999998,6492.359225182224,6611.183853390032
111,3377.8959223233765,117.90855955167706,222.92017824940865,6281.275339875534,0.025380897352258888,9999.999999999996,6504.195518124942,6622.104077676624
112,3367.0227321075645,117.03491684349848,218.8892951513332,6297.053055897602,0.025351612572165592,9999.999999999998,6515.942351048935,6632.9772678924355
113,3356.1954427948745,116.20074039576218,215.05392294655067,6312.549893862812,0.025324579312961133,10000.0,6527.603816809362,6643.804557205125
114,3345.4130031218624,115.40327428379048,211.40425647224674,6327.779466122098,0.025299624469493392,9999.999999999996,6539.1837225943445,6654.586996878137
115,3334.674437251444,114.63995311541154,207.93090993320257,6342.754699699941,0.025276588245566795,10000.0,6550.685609633143,6665.325562748556
116,3323.9788388070274,113.90838957276377,204.62490576604623,6357.487865854161,0.025255323130701127,9999.999999999998,6562.112771620207,6676.021161192973
117,3313.325365378541,113.20636269090775,201.4776631050658,6371.990608825484,0.025235692955560836,9999.999999999998,6573.468271930549,6686.674634621459
118,3302.7132334632947,112.53180683834672,198.480985946455,6386.273973751903,0.025217572020006403,10000.0,6584.754959698358,6697.286766536705
119,3292.1417138075262,111.88280136515533,195.6270510978417,6400.348433729478,0.02520084428818429,10000.0,6595.97548482732,6707.858286192473
120,3281.6101271170965,111.25756088516731,192.90839599069295,6414.223916007044,0.025185402645501502,10000.0,6607.132311997737,6718.389872882904
